gene_scope,overlap_mode,overlap_threshold,boundary_tolerance_bp,cds_change_threshold,utr_change_threshold,candidate_pairs,same_strand_overlaps,containment_pairs_filtered_by_reciprocal,containment_candidate_pairs,total_before_genes,total_after_genes,syntenic_total,changed_before_genes,changed_before_pct,changed_after_genes,changed_after_pct,no_overlap_after_loci,no_overlap_before_loci,rep_transcript_pairs,rep_structural_changed,rep_structural_changed_pct,rep_exon_count_changed,rep_exon_boundary_changed_same_count,rep_cds_count_changed,rep_cds_boundary_changed_same_count,split_events,merge_events,complex_events,unresolved_overlap_after_genes,unresolved_overlap_before_genes,novel_genes,deleted_genes,one_to_one_exact,one_to_one_gene_boundary_changed,one_to_one_utr_added,one_to_one_utr_lost,one_to_one_utr_exon_added,one_to_one_utr_exon_removed,one_to_one_utr_refined,one_to_one_coding_exon_gain,one_to_one_coding_exon_loss,one_to_one_exon_boundary_refined,one_to_one_cds_change,one_to_one_cds_boundary_refined,one_to_one_isoform_change,syntenic_exon_boundary_refined_utr_refined,syntenic_exact,syntenic_exon_boundary_refined_utr_added_isoform_mrna_1x4_restructured,syntenic_exon_boundary_refined_cds_truncated_utr_refined,syntenic_utr_exon_removed,syntenic_exon_boundary_refined_utr_refined_isoform_mrna_1x2_restructured,syntenic_exon_loss_utr_exon_added_cds_truncated_isoform_mrna_1x2_restructured,syntenic_exon_boundary_refined_cds_truncated_utr_refined_isoform_mrna_1x4_restructured,syntenic_exon_gain_utr_exon_removed_cds_extended_isoform_mrna_1x2_restructured,syntenic_utr_exon_added_cds_truncated,syntenic_exon_boundary_refined_cds_extended_utr_refined,syntenic_exon_gain_utr_exon_removed_cds_truncated_isoform_mrna_1x2_restructured,syntenic_exon_loss_cds_truncated_utr_added,syntenic_exon_gain_cds_extended_utr_refined,syntenic_exon_loss_utr_exon_added_cds_truncated,syntenic_exon_boundary_refined_utr_refined_isoform_mrna_1x3_restructured,syntenic_exon_loss_cds_truncated_utr_refined,syntenic_exon_boundary_refined_cds_truncated_utr_refined_isoform_mrna_1x2_restructured,syntenic_exon_loss_cds_extended_utr_added,syntenic_utr_exon_removed_cds_extended,syntenic_utr_exon_removed_cds_extended_isoform_mrna_1x2_restructured,syntenic_exon_gain_cds_extended,syntenic_exon_boundary_refined_utr_added,syntenic_utr_exon_removed_cds_truncated_isoform_mrna_1x5_restructured,syntenic_exon_loss_utr_exon_added_cds_truncated_isoform_mrna_1x3_restructured,syntenic_exon_boundary_refined_cds_extended_utr_added,syntenic_exon_loss_cds_truncated_utr_refined_isoform_mrna_1x2_restructured,syntenic_exon_gain_utr_exon_removed_cds_extended,syntenic_exon_boundary_refined_cds_extended_utr_added_isoform_mrna_1x2_restructured,syntenic_utr_exon_added,syntenic_exon_gain_cds_extended_utr_refined_isoform_mrna_1x2_restructured,syntenic_utr_exon_added_cds_truncated_isoform_mrna_1x2_restructured,syntenic_exon_boundary_refined_cds_truncated_utr_lost,syntenic_utr_exon_added_cds_extended_isoform_mrna_1x2_restructured,syntenic_exon_loss_utr_exon_removed_cds_truncated_isoform_mrna_1x2_restructured,syntenic_exon_loss_cds_truncated,syntenic_exon_boundary_refined_cds_truncated_isoform_mrna_1x2_restructured,syntenic_exon_loss_utr_exon_added_cds_truncated_isoform_mrna_1x6_restructured,syntenic_utr_exon_removed_isoform_mrna_1x2_restructured,syntenic_exon_gain_cds_truncated_utr_added,syntenic_exon_boundary_refined_utr_lost,syntenic_exon_boundary_refined_utr_added_isoform_mrna_1x2_restructured,syntenic_utr_exon_removed_isoform_mrna_1x5_restructured,syntenic_exon_boundary_refined_cds_truncated_utr_added_isoform_mrna_1x2_restructured,syntenic_exon_boundary_refined_cds_truncated_utr_added,syntenic_exon_loss_utr_exon_added_cds_truncated_isoform_mrna_1x10_restructured,syntenic_exon_loss_cds_extended_utr_refined,syntenic_exon_loss_utr_exon_removed_cds_truncated,syntenic_exon_boundary_refined_utr_refined_isoform_mrna_1x5_restructured,syntenic_exon_gain_cds_truncated_utr_refined_isoform_mrna_1x3_restructured,syntenic_exon_gain_utr_exon_removed_cds_extended_isoform_mrna_1x7_restructured,syntenic_exon_gain_cds_boundary_refined,syntenic_utr_exon_added_isoform_mrna_1x2_restructured,syntenic_exon_gain_utr_exon_removed_cds_extended_isoform_mrna_1x3_restructured,syntenic_exon_gain_cds_truncated_utr_added_isoform_mrna_1x2_restructured,syntenic_exon_loss_utr_exon_added_cds_truncated_isoform_mrna_1x4_restructured,syntenic_exon_gain_utr_exon_added_cds_truncated,syntenic_exon_loss_cds_truncated_utr_refined_isoform_mrna_1x4_restructured,syntenic_isoform_mrna_1x2_restructured,syntenic_exon_boundary_refined_cds_boundary_refined,syntenic_exon_loss_cds_truncated_utr_added_isoform_mrna_1x3_restructured,syntenic_exon_boundary_refined_cds_extended,syntenic_exon_gain_cds_extended_utr_lost,syntenic_utr_exon_removed_cds_truncated,syntenic_exon_gain_utr_exon_removed_cds_truncated,syntenic_exon_loss_utr_exon_removed_cds_extended_isoform_mrna_1x5_restructured,syntenic_exon_boundary_refined_utr_refined_isoform_mrna_1x4_restructured,syntenic_exon_gain_cds_truncated_utr_refined,syntenic_exon_loss_utr_exon_added_cds_truncated_isoform_mrna_1x5_restructured,syntenic_exon_loss_utr_exon_removed_cds_extended,syntenic_exon_boundary_refined_utr_refined_isoform_mrna_1x8_restructured,syntenic_utr_exon_added_cds_extended,syntenic_exon_gain_cds_truncated_utr_refined_isoform_mrna_1x2_restructured,syntenic_exon_gain_cds_truncated_utr_added_isoform_mrna_1x3_restructured,syntenic_utr_exon_removed_cds_truncated_isoform_mrna_1x2_restructured,syntenic_exon_boundary_refined_cds_extended_utr_refined_isoform_mrna_1x2_restructured,syntenic_exon_loss_utr_exon_added_cds_extended,syntenic_exon_loss_cds_truncated_utr_added_isoform_mrna_1x2,syntenic_utr_exon_removed_cds_truncated_isoform_mrna_1x3_restructured,syntenic_exon_loss_cds_truncated_utr_refined_isoform_mrna_1x3_restructured,syntenic_exon_boundary_refined_utr_added_isoform_mrna_1x3_restructured,syntenic_exon_boundary_refined_cds_extended_utr_refined_isoform_mrna_1x3_restructured,syntenic_exon_boundary_refined_utr_refined_isoform_mrna_1x12_restructured,syntenic_utr_exon_added_cds_truncated_isoform_mrna_1x3_restructured,syntenic_exon_gain_utr_exon_added_cds_extended,syntenic_exon_loss_cds_extended_utr_refined_isoform_mrna_1x3_restructured,syntenic_exon_loss_cds_truncated_utr_added_isoform_mrna_1x5_restructured,syntenic_exon_gain_cds_extended_utr_added,syntenic_exon_boundary_refined_cds_truncated,syntenic_exon_boundary_refined_cds_truncated_utr_refined_isoform_mrna_1x3_restructured,syntenic_exon_boundary_refined_utr_refined_isoform_mrna_1x6_restructured,syntenic_exon_loss_utr_exon_added_cds_truncated_isoform_mrna_1x9_restructured,syntenic_exon_boundary_refined_cds_truncated_utr_refined_isoform_mrna_1x5_restructured,syntenic_exon_boundary_refined_cds_truncated_utr_refined_isoform_mrna_1x14_restructured,syntenic_utr_exon_removed_isoform_mrna_1x3_restructured,syntenic_exon_gain_cds_extended_utr_added_isoform_mrna_1x2_restructured,syntenic_exon_loss_cds_truncated_utr_added_isoform_mrna_1x2_restructured,syntenic_utr_exon_removed_cds_extended_isoform_mrna_1x3_restructured,syntenic_exon_boundary_refined_cds_boundary_refined_utr_refined,syntenic_exon_loss_utr_exon_removed_cds_truncated_isoform_mrna_1x3_restructured,syntenic_exon_loss_utr_exon_added_cds_truncated_isoform_mrna_1x2,syntenic_exon_loss_cds_truncated_utr_refined_isoform_mrna_1x7_restructured,syntenic_exon_boundary_refined_utr_refined_isoform_mrna_1x7_restructured,syntenic_exon_boundary_refined_cds_extended_utr_refined_isoform_mrna_1x5_restructured,syntenic_exon_loss_utr_exon_added_cds_truncated_isoform_mrna_1x8_restructured,syntenic_exon_gain_utr_exon_removed_cds_truncated_isoform_mrna_1x4_restructured,syntenic_exon_gain_cds_truncated_utr_lost,syntenic_exon_gain_utr_exon_removed_cds_extended_isoform_mrna_1x4_restructured,syntenic_exon_loss_cds_truncated_utr_lost,syntenic_exon_boundary_refined_cds_extended_utr_added_isoform_mrna_1x4_restructured,syntenic_exon_loss_cds_extended_utr_refined_isoform_mrna_1x2_restructured,syntenic_exon_gain_cds_truncated,syntenic_exon_gain_utr_exon_removed_cds_truncated_isoform_mrna_1x6_restructured,syntenic_exon_boundary_refined_cds_truncated_utr_added_isoform_mrna_1x3_restructured,syntenic_utr_exon_removed_cds_truncated_isoform_mrna_1x4_restructured,syntenic_exon_boundary_refined_cds_extended_utr_lost,syntenic_exon_loss_cds_extended,syntenic_exon_gain_cds_truncated_utr_refined_isoform_mrna_1x5_restructured,syntenic_exon_loss_utr_exon_added_cds_extended_isoform_mrna_1x3_restructured,syntenic_exon_gain_utr_exon_added_cds_truncated_isoform_mrna_1x2_restructured,syntenic_exon_gain_cds_extended_utr_added_isoform_mrna_1x3_restructured,syntenic_exon_gain_cds_extended_utr_refined_isoform_mrna_1x6_restructured,syntenic_utr_exon_removed_isoform_mrna_1x4_restructured,syntenic_exon_loss_cds_extended_utr_added_isoform_mrna_1x2_restructured,syntenic_exon_gain_utr_exon_removed_cds_truncated_isoform_mrna_1x3_restructured,syntenic_exon_gain_cds_boundary_refined_utr_added,syntenic_exon_gain_cds_boundary_refined_utr_refined,syntenic_exon_gain_cds_truncated_utr_refined_isoform_mrna_1x7_restructured,syntenic_exon_loss_utr_exon_added_cds_extended_isoform_mrna_1x2_restructured,syntenic_exon_gain_cds_extended_utr_refined_isoform_mrna_1x3_restructured,syntenic_utr_exon_removed_cds_boundary_refined,syntenic_exon_gain_cds_extended_utr_refined_isoform_mrna_1x4_restructured,syntenic_exon_loss_cds_truncated_utr_added_isoform_mrna_1x6_restructured,syntenic_exon_gain_cds_extended_utr_refined_isoform_mrna_1x19_restructured,syntenic_exon_loss_utr_exon_added_cds_truncated_isoform_mrna_1x7_restructured,syntenic_exon_loss_utr_exon_added_cds_truncated_isoform_mrna_1x22_restructured,syntenic_exon_loss_cds_boundary_refined_utr_added,syntenic_exon_boundary_refined_cds_boundary_refined_utr_refined_isoform_mrna_1x2_restructured,syntenic_exon_loss_cds_truncated_utr_added_isoform_mrna_1x9_restructured,syntenic_exon_boundary_refined_utr_refined_isoform_mrna_1x10_restructured,syntenic_exon_boundary_refined_cds_boundary_refined_utr_added,syntenic_exon_boundary_refined_cds_extended_utr_refined_isoform_mrna_1x4_restructured,syntenic_exon_gain_utr_exon_added_cds_extended_isoform_mrna_1x7_restructured,syntenic_utr_exon_added_isoform_mrna_1x3_restructured,syntenic_utr_exon_removed_cds_truncated_isoform_mrna_1x6_restructured,syntenic_utr_exon_removed_isoform_mrna_1x7_restructured,syntenic_exon_boundary_refined_cds_truncated_utr_refined_isoform_mrna_1x7_restructured,syntenic_exon_loss_cds_boundary_refined_utr_refined,syntenic_exon_loss_utr_exon_removed_cds_truncated_isoform_mrna_1x10_restructured,syntenic_exon_gain_utr_exon_removed_cds_boundary_refined,syntenic_isoform_mrna_1x6_restructured,syntenic_exon_boundary_refined_cds_extended_isoform_mrna_1x2_restructured,syntenic_exon_loss_utr_exon_added_cds_truncated_isoform_mrna_1x16_restructured,syntenic_exon_loss_utr_exon_removed_cds_truncated_isoform_mrna_1x15_restructured,syntenic_utr_exon_added_cds_truncated_isoform_mrna_1x5_restructured,syntenic_exon_loss_utr_exon_added_cds_truncated_isoform_mrna_1x12_restructured,syntenic_exon_loss_cds_truncated_utr_added_isoform_mrna_1x4_restructured,syntenic_exon_gain_cds_truncated_utr_refined_isoform_mrna_1x4_restructured,syntenic_exon_loss_cds_truncated_utr_refined_isoform_mrna_1x2,syntenic_exon_boundary_refined_utr_refined_isoform_mrna_1x9_restructured,syntenic_exon_gain_utr_exon_added_cds_extended_isoform_mrna_1x3_restructured,syntenic_exon_loss_utr_exon_added_cds_truncated_isoform_mrna_1x20_restructured,syntenic_exon_loss_cds_truncated_utr_refined_isoform_mrna_1x5_restructured,syntenic_exon_gain_utr_exon_removed_cds_extended_isoform_mrna_1x5_restructured,syntenic_exon_loss_cds_truncated_utr_refined_isoform_mrna_1x10_restructured,syntenic_exon_gain_cds_extended_utr_refined_isoform_mrna_1x9_restructured,syntenic_exon_loss_utr_exon_removed_cds_extended_isoform_mrna_1x2_restructured,syntenic_exon_gain_utr_exon_added_cds_truncated_isoform_mrna_1x3_restructured,syntenic_exon_loss_utr_exon_added_cds_truncated_isoform_mrna_1x11_restructured,syntenic_utr_exon_removed_cds_extended_isoform_mrna_1x5_restructured,syntenic_utr_exon_removed_isoform_mrna_1x6_restructured,syntenic_utr_exon_added_cds_extended_isoform_mrna_1x3_restructured,syntenic_exon_boundary_refined_cds_extended_utr_added_isoform_mrna_1x3_restructured,syntenic_exon_boundary_refined_cds_truncated_utr_refined_isoform_mrna_1x6_restructured,syntenic_exon_gain_cds_boundary_refined_utr_refined_isoform_mrna_1x2_restructured,syntenic_exon_gain_utr_exon_removed_cds_extended_isoform_mrna_1x8_restructured,syntenic_exon_gain_cds_extended_utr_refined_isoform_mrna_1x7_restructured,syntenic_exon_loss_utr_exon_added_cds_truncated_isoform_mrna_1x3,syntenic_exon_loss_utr_exon_removed_cds_truncated_isoform_mrna_1x6_restructured,syntenic_exon_loss_cds_truncated_utr_added_isoform_mrna_1x3,syntenic_exon_loss_cds_extended_utr_added_isoform_mrna_1x3_restructured,syntenic_exon_loss_utr_exon_added_cds_extended_isoform_mrna_1x8_restructured,syntenic_exon_boundary_refined_cds_truncated_utr_added_isoform_mrna_1x4_restructured,syntenic_exon_loss_utr_exon_added_cds_truncated_isoform_mrna_1x33_restructured,syntenic_exon_boundary_refined_cds_extended_utr_refined_isoform_mrna_1x6_restructured,syntenic_exon_loss_cds_truncated_utr_refined_isoform_mrna_1x3,syntenic_exon_loss_utr_exon_removed_cds_truncated_isoform_mrna_1x5_restructured,syntenic_isoform_mrna_1x3_restructured,syntenic_utr_exon_removed_cds_truncated_isoform_mrna_1x7_restructured,syntenic_exon_gain_utr_exon_removed_cds_extended_isoform_mrna_1x6_restructured,syntenic_utr_exon_removed_cds_extended_isoform_mrna_1x4_restructured,syntenic_exon_loss_cds_extended_utr_lost,syntenic_exon_boundary_refined_utr_added_isoform_mrna_1x5_restructured,syntenic_exon_gain_utr_exon_added_cds_extended_isoform_mrna_1x2_restructured,syntenic_exon_boundary_refined_utr_lost_isoform_mrna_1x2_restructured,syntenic_exon_loss_utr_exon_added_cds_boundary_refined,syntenic_exon_loss_cds_truncated_utr_refined_isoform_mrna_1x18_restructured,syntenic_exon_gain_cds_extended_utr_added_isoform_mrna_1x4_restructured,syntenic_exon_gain_cds_boundary_refined_utr_refined_isoform_mrna_1x3_restructured,syntenic_utr_exon_added_cds_truncated_isoform_mrna_1x4_restructured,syntenic_exon_gain_utr_exon_removed_cds_boundary_refined_isoform_mrna_1x3_restructured,syntenic_exon_boundary_refined_cds_boundary_refined_utr_refined_isoform_mrna_1x3_restructured,syntenic_exon_boundary_refined_utr_added_isoform_mrna_1x14_restructured,syntenic_exon_loss_utr_exon_removed_cds_truncated_isoform_mrna_1x4_restructured,syntenic_exon_boundary_refined_utr_refined_isoform_mrna_1x11_restructured,syntenic_exon_boundary_refined_cds_truncated_utr_refined_isoform_mrna_1x11_restructured,syntenic_utr_exon_added_cds_extended_isoform_mrna_1x5_restructured,syntenic_exon_gain_utr_exon_added_cds_boundary_refined,syntenic_exon_boundary_refined_cds_truncated_isoform_mrna_1x4_restructured,syntenic_exon_loss_cds_extended_utr_refined_isoform_mrna_1x5_restructured,syntenic_exon_loss_cds_extended_utr_refined_isoform_mrna_1x4_restructured,syntenic_utr_exon_added_cds_truncated_isoform_mrna_1x7_restructured,syntenic_exon_loss_cds_boundary_refined_utr_refined_isoform_mrna_1x2_restructured,syntenic_exon_gain_cds_extended_utr_refined_isoform_mrna_1x15_restructured,syntenic_exon_gain_utr_exon_removed_cds_truncated_isoform_mrna_1x7_restructured,syntenic_exon_loss_utr_exon_added_cds_boundary_refined_isoform_mrna_1x2_restructured,syntenic_utr_exon_removed_cds_extended_isoform_mrna_1x9_restructured,syntenic_exon_loss_utr_exon_added_cds_truncated_isoform_mrna_1x23_restructured,syntenic_exon_boundary_refined_utr_refined_isoform_mrna_1x14_restructured,syntenic_exon_loss_utr_exon_removed_cds_extended_isoform_mrna_1x3_restructured,syntenic_exon_loss_cds_truncated_utr_refined_isoform_mrna_1x6_restructured,syntenic_utr_exon_added_isoform_mrna_1x7_restructured,syntenic_exon_gain_cds_extended_utr_refined_isoform_mrna_1x5_restructured,syntenic_exon_boundary_refined_cds_truncated_isoform_mrna_1x5_restructured,syntenic_exon_gain_utr_exon_added_cds_extended_isoform_mrna_1x4_restructured,syntenic_exon_loss_utr_exon_added_cds_truncated_isoform_mrna_1x13_restructured,syntenic_exon_gain_cds_extended_utr_refined_isoform_mrna_1x8_restructured,syntenic_exon_loss_utr_exon_added_cds_truncated_isoform_mrna_1x18_restructured,syntenic_utr_exon_added_isoform_mrna_1x4_restructured,syntenic_utr_exon_added_cds_truncated_isoform_mrna_1x6_restructured,syntenic_exon_loss_cds_truncated_isoform_mrna_1x2_restructured,syntenic_exon_boundary_refined_cds_truncated_isoform_mrna_1x3_restructured,syntenic_exon_loss_cds_extended_utr_added_isoform_mrna_1x4_restructured,syntenic_exon_gain_cds_extended_utr_refined_isoform_mrna_1x13_restructured,syntenic_utr_exon_removed_isoform_mrna_1x23_restructured,syntenic_exon_loss_cds_boundary_refined_utr_added_isoform_mrna_1x2_restructured,syntenic_exon_boundary_refined_cds_extended_isoform_mrna_1x4_restructured,syntenic_exon_loss_cds_truncated_utr_refined_isoform_mrna_1x11_restructured,syntenic_exon_boundary_refined_cds_truncated_utr_added_isoform_mrna_1x5_restructured,syntenic_utr_exon_added_isoform_mrna_1x5_restructured,syntenic_exon_loss_utr_exon_added_cds_extended_isoform_mrna_1x7_restructured,syntenic_exon_gain_cds_truncated_utr_refined_isoform_mrna_1x17_restructured,syntenic_utr_exon_removed_isoform_mrna_1x8_restructured,syntenic_utr_exon_removed_cds_boundary_refined_isoform_mrna_1x2_restructured,syntenic_utr_exon_added_cds_truncated_isoform_mrna_1x11_restructured,syntenic_utr_exon_added_cds_extended_isoform_mrna_1x6_restructured,syntenic_utr_exon_removed_cds_boundary_refined_isoform_mrna_1x3_restructured,syntenic_exon_loss_cds_truncated_utr_added_isoform_mrna_1x11_restructured,syntenic_exon_boundary_refined_cds_truncated_utr_lost_isoform_mrna_1x2_restructured,syntenic_exon_boundary_refined_utr_refined_isoform_mrna_1x18_restructured,syntenic_exon_boundary_refined_cds_extended_utr_added_isoform_mrna_1x5_restructured,syntenic_exon_gain_cds_boundary_refined_utr_refined_isoform_mrna_1x6_restructured,syntenic_exon_boundary_refined_cds_truncated_utr_refined_isoform_mrna_1x9_restructured,syntenic_exon_loss_utr_exon_added_cds_truncated_isoform_mrna_1x32_restructured,syntenic_isoform_mrna_1x7_restructured,syntenic_exon_gain_utr_exon_removed_cds_truncated_isoform_mrna_1x16_restructured,syntenic_exon_loss_utr_exon_removed_cds_extended_isoform_mrna_1x4_restructured,syntenic_exon_loss_utr_exon_added_cds_extended_isoform_mrna_1x6_restructured,syntenic_exon_loss_utr_exon_removed_cds_truncated_isoform_mrna_1x8_restructured,syntenic_exon_boundary_refined_cds_extended_utr_refined_isoform_mrna_1x24_restructured,syntenic_exon_boundary_refined_cds_extended_utr_added_isoform_mrna_1x9_restructured,syntenic_exon_loss_cds_truncated_isoform_mrna_1x3_restructured,syntenic_isoform_mrna_1x4_restructured,syntenic_exon_gain_cds_extended_isoform_mrna_1x3_restructured,syntenic_exon_loss_utr_exon_added_cds_extended_isoform_mrna_1x9_restructured,syntenic_exon_gain_utr_exon_added_cds_boundary_refined_isoform_mrna_1x2_restructured,syntenic_exon_gain_cds_extended_isoform_mrna_1x2_restructured,syntenic_exon_loss_utr_exon_removed_cds_truncated_isoform_mrna_1x7_restructured,syntenic_exon_loss_utr_exon_removed_cds_boundary_refined,syntenic_exon_gain_cds_truncated_utr_added_isoform_mrna_1x6_restructured,syntenic_utr_exon_added_cds_extended_isoform_mrna_1x4_restructured,syntenic_exon_gain_utr_exon_added_cds_truncated_isoform_mrna_1x5_restructured,syntenic_exon_boundary_refined_cds_truncated_utr_refined_isoform_mrna_1x8_restructured,syntenic_exon_boundary_refined_cds_boundary_refined_isoform_mrna_1x2_restructured,syntenic_exon_gain_utr_exon_removed_cds_extended_isoform_mrna_1x13_restructured,syntenic_exon_loss_utr_exon_added_cds_extended_isoform_mrna_1x5_restructured,syntenic_exon_gain_cds_truncated_utr_refined_isoform_mrna_1x6_restructured,syntenic_exon_loss_cds_truncated_utr_refined_isoform_mrna_1x8_restructured,syntenic_exon_loss_utr_exon_removed_cds_truncated_isoform_mrna_1x13_restructured,syntenic_exon_boundary_refined_utr_added_isoform_mrna_1x8_restructured,syntenic_utr_exon_added_cds_boundary_refined_isoform_mrna_1x2_restructured,syntenic_exon_gain_utr_exon_added_cds_extended_isoform_mrna_1x5_restructured,syntenic_exon_boundary_refined_utr_added_isoform_mrna_1x6_restructured,syntenic_exon_gain_cds_truncated_isoform_mrna_1x3_restructured,syntenic_utr_exon_removed_cds_truncated_isoform_mrna_1x9_restructured,syntenic_exon_gain_cds_truncated_utr_refined_isoform_mrna_1x8_restructured,syntenic_exon_gain_cds_truncated_utr_added_isoform_mrna_1x4_restructured,syntenic_exon_boundary_refined_utr_refined_isoform_mrna_1x22_restructured,syntenic_exon_loss_cds_truncated_utr_added_isoform_mrna_1x10_restructured,syntenic_utr_exon_removed_isoform_mrna_1x9_restructured,syntenic_exon_gain_cds_extended_utr_refined_isoform_mrna_1x11_restructured,syntenic_isoform_mrna_1x12_restructured,syntenic_utr_exon_removed_isoform_mrna_1x10_restructured,syntenic_exon_gain_cds_boundary_refined_utr_refined_isoform_mrna_1x5_restructured,syntenic_utr_exon_removed_cds_truncated_isoform_mrna_1x8_restructured,syntenic_utr_exon_added_cds_boundary_refined,syntenic_exon_boundary_refined_utr_refined_isoform_mrna_1x13_restructured,syntenic_exon_loss_utr_exon_added_cds_truncated_isoform_mrna_1x15_restructured,syntenic_exon_loss_utr_exon_added_cds_extended_isoform_mrna_1x4_restructured,syntenic_exon_loss_utr_exon_added_cds_truncated_isoform_mrna_1x19_restructured,syntenic_exon_loss_cds_truncated_utr_refined_isoform_mrna_1x5,syntenic_exon_loss_utr_exon_added_cds_truncated_isoform_mrna_1x14_restructured,syntenic_exon_boundary_refined_cds_extended_utr_refined_isoform_mrna_1x15_restructured,syntenic_exon_loss_utr_exon_added_cds_extended_isoform_mrna_1x10_restructured,syntenic_exon_loss_cds_truncated_utr_added_isoform_mrna_1x15_restructured,syntenic_exon_boundary_refined_cds_extended_utr_refined_isoform_mrna_1x13_restructured,syntenic_exon_loss_utr_exon_added_cds_truncated_isoform_mrna_1x27_restructured,syntenic_exon_loss_utr_exon_removed_cds_extended_isoform_mrna_1x9_restructured,before_in_splits,before_in_merges,before_in_complex,after_in_splits,after_in_merges,after_in_complex
mrna,hybrid,0.5,10,0.1,0.1,95154,108333,12010,107164,108087,108447,90847,57672,53.35701795775625,58032,53.51185371656201,1566,1928,90847,40352,44.417537177892505,13172,27179,12008,6105,4119,415,607,4563,4563,2468,6360,50415,38102,9673,571,5758,3546,32786,3478,8530,24993,18113,202,8184,14391,50415,9,2093,1208,1821,1039,48,139,301,650,23,1337,781,2348,458,1333,344,147,91,22,54,2567,4,292,461,248,789,41,600,140,80,70,21,51,116,9,59,236,148,155,218,12,80,450,8,68,194,48,22,5,3,107,61,21,180,48,32,62,4,51,60,37,231,106,1,124,353,77,27,9,92,86,5,55,104,113,44,23,88,46,45,2,23,75,6,6,153,184,143,26,14,27,1,73,25,235,9,98,18,13,5,15,8,14,3,65,17,54,3,18,87,2,29,8,24,12,2,15,18,7,6,32,16,7,3,13,1,40,51,11,14,4,1,20,1,10,12,1,3,6,18,1,29,2,5,5,4,1,4,2,1,2,1,7,5,29,6,7,3,8,1,10,8,2,3,8,5,6,2,8,4,15,10,4,2,2,2,1,2,3,2,8,1,4,1,4,11,4,4,4,10,3,13,2,5,1,4,1,11,1,5,1,5,1,2,1,1,1,1,4,1,4,1,1,2,1,1,2,2,5,1,12,1,2,6,2,1,9,3,1,2,2,2,1,1,1,1,5,4,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,2,3,1,1,1,1,3,1,1,1,1,3,1,1,2,2,1,1,1,1,2,3,1,1,1,1,3,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,4119,873,1325,8776,415,1378
