gene_scope,overlap_mode,overlap_threshold,boundary_tolerance_bp,cds_change_threshold,utr_change_threshold,candidate_pairs,same_strand_overlaps,containment_pairs_filtered_by_reciprocal,containment_candidate_pairs,total_before_genes,total_after_genes,syntenic_total,changed_before_genes,changed_before_pct,changed_after_genes,changed_after_pct,no_overlap_after_loci,no_overlap_before_loci,rep_transcript_pairs,rep_structural_changed,rep_structural_changed_pct,rep_exon_count_changed,rep_exon_boundary_changed_same_count,rep_cds_count_changed,rep_cds_boundary_changed_same_count,split_events,merge_events,complex_events,unresolved_overlap_after_genes,unresolved_overlap_before_genes,novel_genes,deleted_genes,one_to_one_exact,one_to_one_gene_boundary_changed,one_to_one_utr_added,one_to_one_utr_lost,one_to_one_utr_exon_added,one_to_one_utr_exon_removed,one_to_one_utr_refined,one_to_one_coding_exon_gain,one_to_one_coding_exon_loss,one_to_one_exon_boundary_refined,one_to_one_cds_change,one_to_one_cds_boundary_refined,one_to_one_isoform_change,syntenic_exact,syntenic_exon_gain_cds_truncated_utr_refined,syntenic_isoform_mrna_1x2_restructured,syntenic_exon_gain_utr_exon_removed_cds_extended_isoform_mrna_1x2_restructured,syntenic_exon_boundary_refined_utr_refined,syntenic_exon_gain_cds_truncated_utr_added,syntenic_utr_exon_added,syntenic_exon_boundary_refined_utr_added,syntenic_exon_boundary_refined_utr_refined_isoform_mrna_1x5_restructured,syntenic_exon_boundary_refined_cds_extended_utr_refined,syntenic_exon_boundary_refined_cds_truncated_utr_added,syntenic_exon_gain_utr_exon_added_cds_truncated,syntenic_exon_boundary_refined_utr_refined_isoform_mrna_1x2_restructured,syntenic_exon_gain_utr_exon_removed_cds_extended,syntenic_cds_extended_utr_lost,syntenic_utr_exon_added_cds_truncated_isoform_mrna_1x3_restructured,syntenic_utr_exon_removed_isoform_mrna_1x2_restructured,syntenic_exon_boundary_refined_cds_extended_utr_added,syntenic_exon_loss_cds_extended_utr_refined_isoform_mrna_1x2_restructured,syntenic_isoform_mrna_1x3_restructured,syntenic_exon_boundary_refined_utr_refined_isoform_mrna_1x3_restructured,syntenic_utr_exon_removed,syntenic_exon_boundary_refined_utr_refined_isoform_mrna_1x6_restructured,syntenic_utr_exon_added_isoform_mrna_1x2_restructured,syntenic_exon_gain_cds_extended_utr_added,syntenic_utr_exon_removed_cds_truncated,syntenic_exon_boundary_refined_cds_truncated_utr_refined_isoform_mrna_1x2_restructured,syntenic_exon_gain_cds_extended_utr_refined,syntenic_exon_loss_utr_exon_added_cds_truncated,syntenic_exon_loss_cds_truncated_utr_added,syntenic_exon_loss_utr_exon_added_cds_extended,syntenic_cds_truncated_utr_added,syntenic_exon_gain_cds_boundary_refined_utr_refined,syntenic_exon_loss_cds_truncated_utr_refined,syntenic_exon_boundary_refined_utr_added_isoform_mrna_1x3_restructured,syntenic_exon_boundary_refined_cds_truncated_utr_refined,syntenic_exon_gain_cds_extended_utr_lost,syntenic_boundary_refined,syntenic_exon_gain_utr_exon_removed_cds_truncated,syntenic_utr_exon_added_cds_truncated,syntenic_exon_boundary_refined_utr_refined_isoform_mrna_1x4_restructured,syntenic_exon_loss_utr_exon_added_cds_truncated_isoform_mrna_1x2_restructured,syntenic_utr_exon_removed_isoform_mrna_1x3_restructured,syntenic_isoform_mrna_1x4_restructured,syntenic_exon_boundary_refined_cds_extended_utr_lost_isoform_mrna_1x2_restructured,syntenic_utr_exon_removed_cds_extended,syntenic_utr_exon_added_cds_extended_isoform_mrna_1x2_restructured,syntenic_exon_gain_utr_exon_added_cds_extended,syntenic_exon_loss_cds_extended_utr_refined,syntenic_exon_loss_cds_truncated_utr_refined_isoform_mrna_1x2_restructured,syntenic_exon_gain_cds_extended_utr_added_isoform_mrna_1x2_restructured,syntenic_utr_exon_removed_isoform_mrna_1x4_restructured,syntenic_cds_extended_utr_refined,syntenic_cds_extended_utr_added,syntenic_exon_boundary_refined_cds_extended_utr_refined_isoform_mrna_1x3_restructured,syntenic_exon_boundary_refined_utr_added_isoform_mrna_1x2_restructured,syntenic_isoform_mrna_1x5_restructured,syntenic_exon_boundary_refined_cds_extended_utr_refined_isoform_mrna_1x2_restructured,syntenic_utr_exon_added_isoform_mrna_1x3_restructured,syntenic_exon_loss_cds_truncated_utr_lost,syntenic_exon_gain_cds_truncated_utr_refined_isoform_mrna_1x2_restructured,syntenic_exon_gain_cds_extended_utr_refined_isoform_mrna_1x3_restructured,syntenic_exon_gain_cds_extended_utr_added_utr_lost,syntenic_exon_boundary_refined_cds_truncated_utr_added_isoform_mrna_1x2_restructured,syntenic_utr_exon_added_cds_truncated_isoform_mrna_1x2_restructured,syntenic_exon_gain_cds_truncated_utr_lost,syntenic_exon_gain_cds_extended_utr_refined_isoform_mrna_1x2_restructured,syntenic_exon_boundary_refined_cds_boundary_refined_utr_refined,syntenic_exon_boundary_refined_utr_refined_isoform_mrna_1x7_restructured,syntenic_exon_boundary_refined_cds_extended_utr_lost,syntenic_utr_exon_added_cds_extended,syntenic_exon_gain_cds_truncated_utr_refined_isoform_mrna_1x3_restructured,syntenic_cds_boundary_refined_utr_refined,syntenic_exon_loss_utr_exon_removed_cds_truncated,syntenic_exon_gain_cds_extended_utr_refined_isoform_mrna_1x5_restructured,syntenic_utr_exon_added_cds_boundary_refined,syntenic_exon_boundary_refined_cds_truncated,syntenic_cds_extended_utr_refined_isoform_mrna_1x2_restructured,syntenic_exon_gain_cds_truncated_utr_added_utr_lost,syntenic_utr_exon_added_isoform_mrna_1x4_restructured,syntenic_exon_boundary_refined_cds_truncated_utr_added_isoform_mrna_1x3_restructured,syntenic_exon_loss_utr_exon_added_cds_truncated_isoform_mrna_1x3_restructured,syntenic_exon_boundary_refined_cds_extended_utr_added_isoform_mrna_1x2_restructured,syntenic_exon_boundary_refined_cds_extended,syntenic_exon_loss_utr_exon_added_cds_extended_isoform_mrna_1x2_restructured,syntenic_exon_loss_utr_exon_added_cds_truncated_isoform_mrna_1x4_restructured,syntenic_utr_exon_removed_isoform_mrna_1x8_restructured,syntenic_utr_exon_removed_cds_truncated_isoform_mrna_1x3_restructured,syntenic_exon_boundary_refined_utr_added_utr_lost,syntenic_exon_boundary_refined_cds_boundary_refined_utr_refined_isoform_mrna_1x3_restructured,syntenic_utr_exon_removed_cds_truncated_isoform_mrna_1x2_restructured,syntenic_exon_gain_cds_truncated,syntenic_utr_exon_removed_cds_extended_isoform_mrna_1x2_restructured,syntenic_exon_gain_utr_exon_added_cds_extended_isoform_mrna_1x3_restructured,syntenic_exon_loss_cds_extended_utr_added_isoform_mrna_1x2_restructured,syntenic_utr_exon_removed_isoform_mrna_1x6_restructured,syntenic_utr_exon_removed_cds_boundary_refined,syntenic_cds_extended_utr_lost_isoform_mrna_1x2_restructured,syntenic_cds_extended_utr_added_utr_lost,syntenic_exon_loss_utr_exon_added_cds_boundary_refined,syntenic_utr_exon_added_cds_boundary_refined_isoform_mrna_1x2_restructured,syntenic_exon_boundary_refined_cds_truncated_utr_lost,syntenic_exon_boundary_refined_cds_boundary_refined_utr_added_isoform_mrna_1x4_restructured,syntenic_exon_loss_utr_exon_added_cds_extended_isoform_mrna_1x3_restructured,syntenic_exon_loss_utr_exon_removed_cds_extended,syntenic_exon_boundary_refined_cds_boundary_refined_utr_added,syntenic_exon_gain_utr_exon_removed_cds_boundary_refined,syntenic_exon_loss_cds_extended_utr_refined_isoform_mrna_1x3_restructured,syntenic_exon_boundary_refined_cds_truncated_utr_refined_isoform_mrna_1x3_restructured,syntenic_exon_loss_cds_truncated_utr_refined_isoform_mrna_1x3_restructured,syntenic_exon_gain_utr_exon_added_cds_boundary_refined,syntenic_exon_gain_utr_exon_removed_cds_extended_isoform_mrna_1x3_restructured,syntenic_exon_boundary_refined_utr_refined_isoform_mrna_1x9_restructured,syntenic_exon_boundary_refined_cds_boundary_refined_utr_refined_isoform_mrna_1x2_restructured,syntenic_exon_boundary_refined_utr_lost,syntenic_exon_gain_cds_extended_utr_lost_isoform_mrna_1x3_restructured,syntenic_exon_gain_utr_exon_removed_cds_truncated_isoform_mrna_1x2_restructured,syntenic_exon_loss_utr_exon_removed_cds_extended_isoform_mrna_1x3_restructured,syntenic_exon_gain_utr_exon_removed_cds_truncated_isoform_mrna_1x3_restructured,syntenic_exon_gain_cds_truncated_utr_added_isoform_mrna_1x4_restructured,syntenic_isoform_mrna_1x6_restructured,syntenic_utr_exon_added_isoform_mrna_1x5_restructured,syntenic_exon_gain_cds_truncated_utr_refined_isoform_mrna_1x8_restructured,syntenic_exon_gain_utr_exon_added_cds_truncated_isoform_mrna_1x2_restructured,syntenic_exon_gain_cds_truncated_utr_refined_isoform_mrna_1x6_restructured,syntenic_exon_boundary_refined_cds_extended_utr_refined_isoform_mrna_1x4_restructured,syntenic_exon_loss_cds_boundary_refined_utr_refined,syntenic_exon_gain_cds_truncated_isoform_mrna_1x2_restructured,syntenic_exon_boundary_refined_cds_extended_utr_lost_isoform_mrna_1x3_restructured,syntenic_exon_boundary_refined_cds_extended_isoform_mrna_1x2_restructured,syntenic_exon_loss_cds_boundary_refined_utr_refined_isoform_mrna_1x3_restructured,syntenic_utr_exon_removed_isoform_mrna_1x5_restructured,syntenic_utr_exon_added_isoform_mrna_1x8_restructured,syntenic_exon_loss_cds_boundary_refined_utr_lost,syntenic_exon_loss_utr_exon_removed_cds_extended_isoform_mrna_1x2_restructured,syntenic_cds_truncated_utr_refined_isoform_mrna_1x3_restructured,syntenic_exon_loss_cds_boundary_refined_utr_refined_isoform_mrna_1x2_restructured,syntenic_exon_gain_utr_exon_added_cds_extended_isoform_mrna_1x2_restructured,syntenic_exon_loss_utr_exon_added_cds_extended_isoform_mrna_1x4_restructured,syntenic_exon_gain_cds_boundary_refined_utr_refined_isoform_mrna_1x2_restructured,syntenic_exon_boundary_refined_cds_truncated_isoform_mrna_1x2_restructured,syntenic_exon_boundary_refined_cds_extended_utr_added_isoform_mrna_1x4_restructured,syntenic_cds_truncated_utr_refined_isoform_mrna_1x2_restructured,syntenic_cds_truncated_utr_added_isoform_mrna_1x2_restructured,syntenic_exon_gain_cds_truncated_utr_added_isoform_mrna_1x2_restructured,syntenic_exon_loss_cds_truncated_utr_refined_isoform_mrna_1x4_restructured,syntenic_utr_exon_added_isoform_mrna_1x6_restructured,syntenic_exon_loss_cds_extended_utr_added,syntenic_exon_boundary_refined_utr_lost_isoform_mrna_1x2_restructured,before_in_splits,before_in_merges,before_in_complex,after_in_splits,after_in_merges,after_in_complex
mrna,hybrid,0.5,10,0.1,0.1,33531,39529,5710,39241,54347,39322,32118,35559,65.42955452922884,20534,52.220131224251055,2624,14437,32118,11986,37.31863752412977,2574,9044,1613,990,57,2018,244,1445,1445,3103,15456,18788,10084,1363,335,1169,800,10690,1228,385,8789,2603,87,3949,18788,236,1205,15,5256,54,661,784,16,177,72,28,1803,275,157,4,74,42,9,109,259,277,12,67,96,8,12,292,101,11,66,37,20,57,5,122,28,4,30,64,64,7,20,16,2,36,2,76,62,9,4,7,65,5,3,35,8,20,14,4,9,3,2,5,9,8,13,24,6,29,27,1,2,10,1,8,1,6,3,5,2,3,1,5,6,1,1,2,1,1,5,3,2,4,3,1,2,2,3,1,2,8,1,2,16,1,8,2,1,2,4,4,1,5,7,1,1,1,1,1,2,2,1,1,1,1,3,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,57,4570,701,114,2018,524
